word	zipf_frequency	tokens
disnejowski	1.01	['disnejowski']
dopierdalać	1.01	['dopierdalać']
drogocenności	1.01	['drogocenności']
druciak	1.01	['druciak']
dwupłatowy	1.01	['dwupłatowy']
efod	1.01	['efod']
ekspiacja	1.01	['ekspiacja']
eksplikacja	1.01	['eksplikacja']
erystyczny	1.01	['erystyczny']
gastrofaza	1.01	['gastrofaza']
geosfera	1.01	['geosfera']
glorieta	1.01	['glorieta']
hałasowanie	1.01	['hałasowanie']
hydroelektrownia	1.01	['hydroelektrownia']
janosikowe	1.01	['janosikowe']
jaćwieski	1.01	['jaćwieski']
jednostajność	1.01	['jednostajność']
jednostkowość	1.01	['jednostkowość']
jesziwa	1.01	['jesziwa']
jubilerka	1.01	['jubilerka']
kabalistyczny	1.01	['kabalistyczny']
kadzidla	1.01	['kadzidla']
kartagiński	1.01	['kartagiński']
kaszlowy	1.01	['kaszlowy']
katakumba	1.01	['katakumba']
kilkusekundowy	1.01	['kilkusekundowy']
kinol	1.01	['kinol']
klawiaturowy	1.01	['klawiaturowy']
kolejarski	1.01	['kolejarski']
konserwatystka	1.01	['konserwatystka']
koperkowy	1.01	['koperkowy']
korbka	1.01	['korbka']
kortykosteroid	1.01	['kortykosteroid']
kulczyba	1.01	['kulczyba']
kulturoznawczy	1.01	['kulturoznawczy']
kurenda	1.01	['kurenda']
kwadro	1.01	['kwadro']
lamperia	1.01	['lamperia']
legun	1.01	['legun']
malation	1.01	['malation']
maryn	1.01	['maryn']
minimalista	1.01	['minimalista']
mistra	1.01	['mistra']
mleczany	1.01	['mleczany']
mutagenny	1.01	['mutagenny']
nakrywanie	1.01	['nakrywanie']
newralgiczny	1.01	['newralgiczny']
niedokonanie	1.01	['niedokonanie']
nieodzowność	1.01	['nieodzowność']
nierozdzielny	1.01	['nierozdzielny']
nieusuwanie	1.01	['nieusuwanie']
odciskać	1.01	['odciskać']
osteopatia	1.01	['osteopatia']
pakownia	1.01	['pakownia']
parasolnik	1.01	['parasolnik']
patronowanie	1.01	['patronowanie']
paznokciowy	1.01	['paznokciowy']
pikielhauba	1.01	['pikielhauba']
pięciolitrowy	1.01	['pięciolitrowy']
podniebienny	1.01	['podniebienny']
politykować	1.01	['politykować']
porowy	1.01	['porowy']
powinszowanie	1.01	['powinszowanie']
pozamiejski	1.01	['pozamiejski']
pożądliwy	1.01	['pożądliwy']
profaza	1.01	['profaza']
prorocki	1.01	['prorocki']
przyciągająco	1.01	['przyciągająco']
przyodziewek	1.01	['przyodziewek']
retrowirus	1.01	['retrowirus']
rewolucyjność	1.01	['rewolucyjność']
robinsonada	1.01	['robinsonada']
rozwodnić	1.01	['rozwodnić']
samonośny	1.01	['samonośny']
siność	1.01	['siność']
sukmana	1.01	['sukmana']
sunnita	1.01	['sunnita']
sylikon	1.01	['sylikon']
szemranie	1.01	['szemranie']
sześciolufowy	1.01	['sześciolufowy']
sztuba	1.01	['sztuba']
tafa	1.01	['tafa']
tagalski	1.01	['tagalski']
trójpalczasty	1.01	['trójpalczasty']
tłustość	1.01	['tłustość']
umieralnia	1.01	['umieralnia']
usia	1.01	['usia']
ustawiczny	1.01	['ustawiczny']
użyźniać	1.01	['użyźniać']
watomierz	1.01	['watomierz']
wielowarstwowo	1.01	['wielowarstwowo']
wiosenka	1.01	['wiosenka']
wiślanka	1.01	['wiślanka']
wodomierz	1.01	['wodomierz']
wojaż	1.01	['wojaż']
węglarka	1.01	['węglarka']
węglowodan	1.01	['węglowodan']
zakraplać	1.01	['zakraplać']
zaparzanie	1.01	['zaparzanie']
zawiesie	1.01	['zawiesie']
zawietrzny	1.01	['zawietrzny']
zbijak	1.01	['zbijak']
zdynamizowanie	1.01	['zdynamizowanie']
zjeździć	1.01	['zjeździć']
zmierzchać	1.01	['zmierzchać']
zmierzchowy	1.01	['zmierzchowy']
znormalizowanie	1.01	['znormalizowanie']
ścinek	1.01	['ścinek']
aalborski	0.00	['aalborski']
aaronowy	0.00	['aaronowy']
abadanka	0.00	['abadanka']
abadańczyk	0.00	['abadańczyk']
abadański	0.00	['abadański']
abak	0.00	['abak']
abakan	0.00	['abakan']
abakanka	0.00	['abakanka']
abakańczyk	0.00	['abakańczyk']
abakański	0.00	['abakański']
abakusowy	0.00	['abakusowy']
abat	0.00	['abat']
abatysa	0.00	['abatysa']
abazja	0.00	['abazja']
abazyński	0.00	['abazyński']
abażura	0.00	['abażura']
abażurek	0.00	['abażurek']
abażurkowy	0.00	['abażurkowy']
abażurowy	0.00	['abażurowy']
abbowie	0.00	['abbowie']
abchaski	0.00	['abchaski']
abcug	0.00	['abcug']
abderycki	0.00	['abderycki']
abderyta	0.00	['abderyta']
abderytka	0.00	['abderytka']
abdominalny	0.00	['abdominalny']
abdukcja	0.00	['abdukcja']
abdukcyjny	0.00	['abdukcyjny']
abduktor	0.00	['abduktor']
abdykacyjny	0.00	['abdykacyjny']
abdykowanie	0.00	['abdykowanie']
abecadłowo	0.00	['abecadłowo']
abecadłowy	0.00	['abecadłowy']
abecedariusz	0.00	['abecedariusz']
abelit	0.00	['abelit']
aberracyjny	0.00	['aberracyjny']
aberroskop	0.00	['aberroskop']
abidżanka	0.00	['abidżanka']
abidżańczyk	0.00	['abidżańczyk']
abidżański	0.00	['abidżański']
abietyna	0.00	['abietyna']
abietynowy	0.00	['abietynowy']
abiogeneza	0.00	['abiogeneza']
abiogenezo	0.00	['abiogenezo']
abiogenny	0.00	['abiogenny']
abiologia	0.00	['abiologia']
abiotyczny	0.00	['abiotyczny']
abisal	0.00	['abisal']
abisalny	0.00	['abisalny']
abisalowy	0.00	['abisalowy']
abisobiont	0.00	['abisobiont']
abisofil	0.00	['abisofil']
abisynka	0.00	['abisynka']
abisyńczyk	0.00	['abisyńczyk']
abitella	0.00	['abitella']
abiturientka	0.00	['abiturientka']
abituryna	0.00	['abituryna']
abiudykacja	0.00	['abiudykacja']
abiuracja	0.00	['abiuracja']
ablaktacja	0.00	['ablaktacja']
ablaktowanie	0.00	['ablaktowanie']
ablaktować	0.00	['ablaktować']
ablativus	0.00	['ablativus']
ablatiwus	0.00	['ablatiwus']
ablatyw	0.00	['ablatyw']
ablatywny	0.00	['ablatywny']
ablegat	0.00	['ablegat']
ablegier	0.00	['ablegier']
ablegrowanie	0.00	['ablegrowanie']
ablegrować	0.00	['ablegrować']
ableizm	0.00	['ableizm']
ablucyjny	0.00	['ablucyjny']
ablutomania	0.00	['ablutomania']
abnegacja	0.00	['abnegacja']
abnegat	0.00	['abnegat']
abnegatka	0.00	['abnegatka']
abolicjonista	0.00	['abolicjonista']
abolicjonistka	0.00	['abolicjonistka']
abolicjonizm	0.00	['abolicjonizm']
abolicyjny	0.00	['abolicyjny']
abonamentowy	0.00	['abonamentowy']
abonentka	0.00	['abonentka']
abonowanie	0.00	['abonowanie']
abonować	0.00	['abonować']
aborcjonista	0.00	['aborcjonista']
aborcjonistka	0.00	['aborcjonistka']
abordażowanie	0.00	['abordażowanie']
abordażować	0.00	['abordażować']
abordażowy	0.00	['abordażowy']
aborter	0.00	['aborter']
aborterka	0.00	['aborterka']
aborygenka	0.00	['aborygenka']
abradowanie	0.00	['abradowanie']
abradować	0.00	['abradować']
abrahamiczny	0.00	['abrahamiczny']
abrahamowy	0.00	['abrahamowy']
abrazyjny	0.00	['abrazyjny']
abrewiacja	0.00	['abrewiacja']
abrewiatura	0.00	['abrewiatura']
abrogacja	0.00	['abrogacja']
abrogowanie	0.00	['abrogowanie']
abrogować	0.00	['abrogować']
abruzyjski	0.00	['abruzyjski']
absces	0.00	['absces']
absencyjny	0.00	['absencyjny']
absenteista	0.00	['absenteista']
absenteistka	0.00	['absenteistka']
absenteizm	0.00	['absenteizm']
absentowanie	0.00	['absentowanie']
absmak	0.00	['absmak']
absolucja	0.00	['absolucja']
absolutność	0.00	['absolutność']
absolutoryjny	0.00	['absolutoryjny']
absolutysta	0.00	['absolutysta']
absolutystka	0.00	['absolutystka']
absolutystyczny	0.00	['absolutystyczny']
absolutyzacja	0.00	['absolutyzacja']
absolutyzowanie	0.00	['absolutyzowanie']
absolutyzować	0.00	['absolutyzować']
absolwowanie	0.00	['absolwowanie']
absolwować	0.00	['absolwować']
absorbancja	0.00	['absorbancja']
absorbat	0.00	['absorbat']
absta	0.00	['absta']
abstrakcjonista	0.00	['abstrakcjonista']
abstraktowy	0.00	['abstraktowy']
abstynencki	0.00	['abstynencki']
abstynentka	0.00	['abstynentka']
absurdalista	0.00	['absurdalista']
absurdalizacja	0.00	['absurdalizacja']
absurdalizować	0.00	['absurdalizować']
absurdyzm	0.00	['absurdyzm']
absyd	0.00	['absyd']
absyntowy	0.00	['absyntowy']
abszmak	0.00	['abszmak']
abszminka	0.00	['abszminka']
absztyfikant	0.00	['absztyfikant']
abszyt	0.00	['abszyt']
abszytowanie	0.00	['abszytowanie']
abszytować	0.00	['abszytować']
abszytowy	0.00	['abszytowy']
abudżanka	0.00	['abudżanka']
abudżańczyk	0.00	['abudżańczyk']
abudżański	0.00	['abudżański']
abudżyjczyk	0.00	['abudżyjczyk']
abudżyjka	0.00	['abudżyjka']
abudżyjski	0.00	['abudżyjski']
abugida	0.00	['abugida']
abuliczka	0.00	['abuliczka']
abuliczny	0.00	['abuliczny']
abulik	0.00	['abulik']
abundancja	0.00	['abundancja']
abuzabijczyk	0.00	['abuzabijczyk']
abuzabijka	0.00	['abuzabijka']
abuzabijski	0.00	['abuzabijski']
abuzywny	0.00	['abuzywny']
abwera	0.00	['abwera']
abwilski	0.00	['abwilski']
abysal	0.00	['abysal']
abysalny	0.00	['abysalny']
acan	0.00	['acan']
acanek	0.00	['acanek']
acani	0.00	['acani']
acanka	0.00	['acanka']
acciaccatura	0.00	['acciaccatura']
accusativus	0.00	['accusativus']
acefalia	0.00	['acefalia']
acenaften	0.00	['acenaften']
acetal	0.00	['acetal']
acetaldehyd	0.00	['acetaldehyd']
acetalowy	0.00	['acetalowy']
acetamid	0.00	['acetamid']
acetanilid	0.00	['acetanilid']
acetofenon	0.00	['acetofenon']
acetometr	0.00	['acetometr']
acetonemia	0.00	['acetonemia']
acetonowy	0.00	['acetonowy']
acetyl	0.00	['acetyl']
acetylenek	0.00	['acetylenek']
acetyloceluloza	0.00	['acetyloceluloza']
acetylowanie	0.00	['acetylowanie']
achaj	0.00	['achaj']
achajski	0.00	['achajski']
achanie	0.00	['achanie']
achać	0.00	['achać']
acheiropita	0.00	['acheiropita']
achillesowy	0.00	['achillesowy']
achondroplazja	0.00	['achondroplazja']
achondryt	0.00	['achondryt']
achromat	0.00	['achromat']
achromatopsja	0.00	['achromatopsja']
achromatyczność	0.00	['achromatyczność']
achromatyczny	0.00	['achromatyczny']
achromatyzm	0.00	['achromatyzm']
achtel	0.00	['achtel']
achterdek	0.00	['achterdek']
achterluk	0.00	['achterluk']
achterpik	0.00	['achterpik']
achtersztag	0.00	['achtersztag']
acidjazzowy	0.00	['acidjazzowy']
acidrockowy	0.00	['acidrockowy']
acpan	0.00	['acpan']
acpani	0.00	['acpani']
acydofil	0.00	['acydofil']
acydofilny	0.00	['acydofilny']
acydofit	0.00	['acydofit']
acydofob	0.00	['acydofob']
acydoliza	0.00	['acydoliza']
acydoza	0.00	['acydoza']
acydymetria	0.00	['acydymetria']
acykliczny	0.00	['acykliczny']
acylowanie	0.00	['acylowanie']
adadżio	0.00	['adadżio']
adagietto	0.00	['adagietto']
adaks	0.00	['adaks']
adamaszkowy	0.00	['adamaszkowy']
adamellit	0.00	['adamellit']
adamowy	0.00	['adamowy']
adampolanin	0.00	['adampolanin']
adampolanka	0.00	['adampolanka']
adampolski	0.00	['adampolski']
adamsyt	0.00	['adamsyt']
adamsytowy	0.00	['adamsytowy']
adamówecki	0.00	['adamówecki']
adaptabilność	0.00	['adaptabilność']
adaptacyjność	0.00	['adaptacyjność']
adaptator	0.00	['adaptator']
adaptatorka	0.00	['adaptatorka']
adaptatorski	0.00	['adaptatorski']
adaptatywny	0.00	['adaptatywny']
adapterowy	0.00	['adapterowy']
adaptogen	0.00	['adaptogen']
adaptogenny	0.00	['adaptogenny']
adaptometr	0.00	['adaptometr']
adański	0.00	['adański']
addukt	0.00	['addukt']
adduktor	0.00	['adduktor']
addycja	0.00	['addycja']
addycyjny	0.00	['addycyjny']
addytywność	0.00	['addytywność']
addytywny	0.00	['addytywny']
adeemowski	0.00	['adeemowski']
adeninowy	0.00	['adeninowy']
adenka	0.00	['adenka']
adenoid	0.00	['adenoid']
adenoidalny	0.00	['adenoidalny']
adenopatia	0.00	['adenopatia']
adenotomia	0.00	['adenotomia']
adeńczyk	0.00	['adeńczyk']
adeński	0.00	['adeński']
adherencja	0.00	['adherencja']
adherent	0.00	['adherent']
adherentka	0.00	['adherentka']
adhezyjny	0.00	['adhezyjny']
adiabata	0.00	['adiabata']
adiabatycznie	0.00	['adiabatycznie']
adiabatyczny	0.00	['adiabatyczny']
adiafora	0.00	['adiafora']
adiantowaty	0.00	['adiantowaty']
adideacja	0.00	['adideacja']
adiektywizacja	0.00	['adiektywizacja']
adinol	0.00	['adinol']
adipocyt	0.00	['adipocyt']
adiu	0.00	['adiu']
adiudykacja	0.00	['adiudykacja']
adiunktura	0.00	['adiunktura']
adiustacyjny	0.00	['adiustacyjny']
adiustator	0.00	['adiustator']
adiustatorka	0.00	['adiustatorka']
adiustatorski	0.00	['adiustatorski']
adiustowanie	0.00	['adiustowanie']
adiustować	0.00	['adiustować']
adiutancik	0.00	['adiutancik']
adiutancki	0.00	['adiutancki']
adiutantka	0.00	['adiutantka']
adiutantowanie	0.00	['adiutantowanie']
adiutantować	0.00	['adiutantować']
adiutantura	0.00	['adiutantura']
administratura	0.00	['administratura']
admiracja	0.00	['admiracja']
admiracyjny	0.00	['admiracyjny']
admiralstwo	0.00	['admiralstwo']
admiratorka	0.00	['admiratorka']
admirałowa	0.00	['admirałowa']
admirałowy	0.00	['admirałowy']
admirowanie	0.00	['admirowanie']
admirować	0.00	['admirować']
admisja	0.00	['admisja']
admonicja	0.00	['admonicja']
adnominalny	0.00	['adnominalny']
adnotowanie	0.00	['adnotowanie']
adnotować	0.00	['adnotować']
adolescencja	0.00	['adolescencja']
adolescencyjny	0.00	['adolescencyjny']
adoniczny	0.00	['adoniczny']
adonik	0.00	['adonik']
adopcjanizm	0.00	['adopcjanizm']
adoptacja	0.00	['adoptacja']
adoracyjny	0.00	['adoracyjny']
adorant	0.00	['adorant']
adoratorka	0.00	['adoratorka']
adornowanie	0.00	['adornowanie']
adornować	0.00	['adornować']
adorowanie	0.00	['adorowanie']
adrenalinowy	0.00	['adrenalinowy']
adresant	0.00	['adresant']
adresarka	0.00	['adresarka']
adresik	0.00	['adresik']
adresografia	0.00	['adresografia']
adresomania	0.00	['adresomania']
adresowalność	0.00	['adresowalność']
adresówka	0.00	['adresówka']
adriatycki	0.00	['adriatycki']
adsorbat	0.00	['adsorbat']
adsorber	0.00	['adsorber']
adsorbowanie	0.00	['adsorbowanie']
adsorbować	0.00	['adsorbować']
adular	0.00	['adular']
adulterium	0.00	['adulterium']
adwajta	0.00	['adwajta']
adwekcja	0.00	['adwekcja']
adwekcyjny	0.00	['adwekcyjny']
adwentysta	0.00	['adwentysta']
adwentystka	0.00	['adwentystka']
adwerbalny	0.00	['adwerbalny']
adwerbializacja	0.00	['adwerbializacja']
adwerbialny	0.00	['adwerbialny']
adwersarka	0.00	['adwersarka']
adwokacik	0.00	['adwokacik']
adwokacina	0.00	['adwokacina']
adwokatowa	0.00	['adwokatowa']
adwokatowanie	0.00	['adwokatowanie']
adwokatować	0.00	['adwokatować']
adygejsk	0.00	['adygejsk']
adygejski	0.00	['adygejski']
adygijski	0.00	['adygijski']
adynamia	0.00	['adynamia']
adyton	0.00	['adyton']
adżarski	0.00	['adżarski']
adżika	0.00	['adżika']
adżmański	0.00	['adżmański']
adżwan	0.00	['adżwan']
adżyka	0.00	['adżyka']
aedicula	0.00	['aedicula']
aegikranion	0.00	['aegikranion']
aelowski	0.00	['aelowski']
aeroakustyka	0.00	['aeroakustyka']
aerob	0.00	['aerob']
aerobikowy	0.00	['aerobikowy']
aerobiologia	0.00	['aerobiologia']
aerobiont	0.00	['aerobiont']
aerobioza	0.00	['aerobioza']
aerobowy	0.00	['aerobowy']
aerobus	0.00	['aerobus']
aerodrom	0.00	['aerodrom']
aerodyna	0.00	['aerodyna']
aerodynamik	0.00	['aerodynamik']
aeroenergetyka	0.00	['aeroenergetyka']
aerofagia	0.00	['aerofagia']
aerofobia	0.00	['aerofobia']
aerofon	0.00	['aerofon']
aerofoto	0.00	['aerofoto']
aerofotografia	0.00	['aerofotografia']
aerografia	0.00	['aerografia']
aerokinetyka	0.00	['aerokinetyka']
aeroklubowy	0.00	['aeroklubowy']
aerolog	0.00	['aerolog']
aerologia	0.00	['aerologia']
aerologiczny	0.00	['aerologiczny']
aeromancja	0.00	['aeromancja']
aeromechaniczny	0.00	['aeromechaniczny']
aeromechanika	0.00	['aeromechanika']
aerometr	0.00	['aerometr']
aeronauta	0.00	['aeronauta']
aeronautyczny	0.00	['aeronautyczny']
aeronawigacja	0.00	['aeronawigacja']
aeronawigacyjny	0.00	['aeronawigacyjny']
aeronomia	0.00	['aeronomia']
aeronomiczny	0.00	['aeronomiczny']
aeroplankton	0.00	['aeroplankton']
aeroponika	0.00	['aeroponika']
aeroport	0.00	['aeroport']
aerosiew	0.00	['aerosiew']
aeroskop	0.00	['aeroskop']
aerosolowy	0.00	['aerosolowy']
aerostatyczny	0.00	['aerostatyczny']
aerostatyka	0.00	['aerostatyka']
aeroterapia	0.00	['aeroterapia']
aerotermiczny	0.00	['aerotermiczny']
aerotropizm	0.00	['aerotropizm']
aerotyczny	0.00	['aerotyczny']
aerozoiczny	0.00	['aerozoiczny']
aerozoloterapia	0.00	['aerozoloterapia']
aerozolowanie	0.00	['aerozolowanie']
aerozolować	0.00	['aerozolować']
aerozolowy	0.00	['aerozolowy']
aerożel	0.00	['aerożel']
afabularność	0.00	['afabularność']
afabularny	0.00	['afabularny']
afatyczka	0.00	['afatyczka']
afatyczny	0.00	['afatyczny']
afatyk	0.00	['afatyk']
afektacja	0.00	['afektacja']
afektacyjnie	0.00	['afektacyjnie']
afektacyjny	0.00	['afektacyjny']
afektonim	0.00	['afektonim']
afektowanie	0.00	['afektowanie']
afektować	0.00	['afektować']
afektowny	0.00	['afektowny']
afelium	0.00	['afelium']
aferalny	0.00	['aferalny']
afereza	0.00	['afereza']
aferogenny	0.00	['aferogenny']
aferowicz	0.00	['aferowicz']
aferowy	0.00	['aferowy']
aferzystka	0.00	['aferzystka']
afganiec	0.00	['afganiec']
afganistański	0.00	['afganistański']
afganka	0.00	['afganka']
aficyd	0.00	['aficyd']
afiks	0.00	['afiks']
afiksacja	0.00	['afiksacja']
afiksalny	0.00	['afiksalny']
afiliacyjny	0.00	['afiliacyjny']
afiliowanie	0.00	['afiliowanie']
afiliować	0.00	['afiliować']
afinacja	0.00	['afinacja']
afiniczny	0.00	['afiniczny']
afinowanie	0.00	['afinowanie']
afirmacyjny	0.00	['afirmacyjny']
afirmatysta	0.00	['afirmatysta']
afirmatywa	0.00	['afirmatywa']
afirmatywnie	0.00	['afirmatywnie']
afirmatywny	0.00	['afirmatywny']
afirmowanie	0.00	['afirmowanie']
afiszowy	0.00	['afiszowy']
aflaston	0.00	['aflaston']
aflatoksyna	0.00	['aflatoksyna']
afleksyjność	0.00	['afleksyjność']
afleksyjny	0.00	['afleksyjny']
afoniczny	0.00	['afoniczny']
aforystka	0.00	['aforystka']
aforystycznie	0.00	['aforystycznie']
aforystyczność	0.00	['aforystyczność']
aforystyczny	0.00	['aforystyczny']
aforystyka	0.00	['aforystyka']
aforyzmowy	0.00	['aforyzmowy']
afotyczny	0.00	['afotyczny']
afrakta	0.00	['afrakta']
aframon	0.00	['aframon']
afroazjatycki	0.00	['afroazjatycki']
afrobrazylijski	0.00	['afrobrazylijski']
afrodyzja	0.00	['afrodyzja']
afrodyzjakalny	0.00	['afrodyzjakalny']
afrodyzjakowy	0.00	['afrodyzjakowy']
afrontowanie	0.00	['afrontowanie']
afrontować	0.00	['afrontować']
afrykaner	0.00	['afrykaner']
afrykanerka	0.00	['afrykanerka']
afrykanerski	0.00	['afrykanerski']
afrykanista	0.00	['afrykanista']
afrykanistka	0.00	['afrykanistka']
afrykanistyczny	0.00	['afrykanistyczny']
afrykanistyka	0.00	['afrykanistyka']
afrykanizacja	0.00	['afrykanizacja']
afrykanizowanie	0.00	['afrykanizowanie']
afrykanizować	0.00	['afrykanizować']
afrykanologia	0.00	['afrykanologia']
afrykata	0.00	['afrykata']
afrykańskość	0.00	['afrykańskość']
afryt	0.00	['afryt']
aftowy	0.00	['aftowy']
agadirczyk	0.00	['agadirczyk']
agadirka	0.00	['agadirka']
agadirski	0.00	['agadirski']
agalmatolit	0.00	['agalmatolit']
agamia	0.00	['agamia']
agamospermia	0.00	['agamospermia']
agamowate	0.00	['agamowate']
agapa	0.00	['agapa']
agapant	0.00	['agapant']
agarowy	0.00	['agarowy']
agaroza	0.00	['agaroza']
agatowy	0.00	['agatowy']
agawowaty	0.00	['agawowaty']
agawowy	0.00	['agawowy']
ageizm	0.00	['ageizm']
agendka	0.00	['agendka']
agendowy	0.00	['agendowy']
agens	0.00	['agens']
agensowy	0.00	['agensowy']
agenturowy	0.00	['agenturowy']
agitacyjny	0.00	['agitacyjny']
agitatorka	0.00	['agitatorka']
agitatorski	0.00	['agitatorski']
agitatorstwo	0.00	['agitatorstwo']
agitowanie	0.00	['agitowanie']
aglomerat	0.00	['aglomerat']
aglomerowanie	0.00	['aglomerowanie']
aglomerować	0.00	['aglomerować']
aglomerownia	0.00	['aglomerownia']
agloporyt	0.00	['agloporyt']
aglutynacja	0.00	['aglutynacja']
aglutynacyjny	0.00	['aglutynacyjny']
aglutynina	0.00	['aglutynina']
aglutynogen	0.00	['aglutynogen']
aglutynowanie	0.00	['aglutynowanie']
aglutynować	0.00	['aglutynować']
agnacja	0.00	['agnacja']
agnacki	0.00	['agnacki']
agnacyjny	0.00	['agnacyjny']
agnat	0.00	['agnat']
agnatka	0.00	['agnatka']
agnatyzm	0.00	['agnatyzm']
agnostyczka	0.00	['agnostyczka']
agnostycznie	0.00	['agnostycznie']
agnusek	0.00	['agnusek']
agogiczny	0.00	['agogiczny']
agogika	0.00	['agogika']
agogo	0.00	['agogo']
agoniczny	0.00	['agoniczny']
agonistyczny	0.00	['agonistyczny']
agonistyka	0.00	['agonistyka']
agorafobio	0.00	['agorafobio']
agoryzm	0.00	['agoryzm']
agradacja	0.00	['agradacja']
agradacyjny	0.00	['agradacyjny']
agrafa	0.00	['agrafa']
agrafeczka	0.00	['agrafeczka']
agrafia	0.00	['agrafia']
agrafon	0.00	['agrafon']
agramatyczny	0.00	['agramatyczny']
agramatyzm	0.00	['agramatyzm']
agranulocyt	0.00	['agranulocyt']
agrariusz	0.00	['agrariusz']
agrarysta	0.00	['agrarysta']
agrarystyczny	0.00	['agrarystyczny']
agrawacja	0.00	['agrawacja']
agrawowanie	0.00	['agrawowanie']
agrawować	0.00	['agrawować']
agregatornia	0.00	['agregatornia']
agregatowanie	0.00	['agregatowanie']
agregatować	0.00	['agregatować']
agregatownia	0.00	['agregatownia']
agregatowy	0.00	['agregatowy']
agregować	0.00	['agregować']
agrestowate	0.00	['agrestowate']
agrestowaty	0.00	['agrestowaty']
agrestówka	0.00	['agrestówka']
agresyjny	0.00	['agresyjny']
agreściak	0.00	['agreściak']
agreśniak	0.00	['agreśniak']
agrobiolog	0.00	['agrobiolog']
agrobiologia	0.00	['agrobiologia']
agrobiologiczny	0.00	['agrobiologiczny']
agrobiznesowy	0.00	['agrobiznesowy']
agrochemia	0.00	['agrochemia']
agrochemiczny	0.00	['agrochemiczny']
agrochemik	0.00	['agrochemik']
agrochemikalia	0.00	['agrochemikalia']
agroekologia	0.00	['agroekologia']
agroekologiczny	0.00	['agroekologiczny']
agroekosystem	0.00	['agroekosystem']
agrofizyczny	0.00	['agrofizyczny']
agrofizyka	0.00	['agrofizyka']
agrogaz	0.00	['agrogaz']
agrogeolog	0.00	['agrogeolog']
agrogeologia	0.00	['agrogeologia']
agrogeologiczny	0.00	['agrogeologiczny']
agroklimatolog	0.00	['agroklimatolog']
agrokultura	0.00	['agrokultura']
agrolotnictwo	0.00	['agrolotnictwo']
agrolotniczy	0.00	['agrolotniczy']
agromelioracja	0.00	['agromelioracja']
agromeliorant	0.00	['agromeliorant']
agrometeorolog	0.00	['agrometeorolog']
agrometr	0.00	['agrometr']
agrominimum	0.00	['agrominimum']
agronomiczny	0.00	['agronomiczny']
agronomka	0.00	['agronomka']
agronomówka	0.00	['agronomówka']
agrorafineria	0.00	['agrorafineria']
agrotechniczny	0.00	['agrotechniczny']
agrowłóknina	0.00	['agrowłóknina']
aguti	0.00	['aguti']
ahinsa	0.00	['ahinsa']
ahistorycyzm	0.00	['ahistorycyzm']
ahistorycznie	0.00	['ahistorycznie']
ahistoryczność	0.00	['ahistoryczność']
ahistoryczny	0.00	['ahistoryczny']
ahistoryzm	0.00	['ahistoryzm']
ahmadabadzki	0.00	['ahmadabadzki']
ahumanistycznie	0.00	['ahumanistycznie']
ahumanistyczny	0.00	['ahumanistyczny']
aikidoka	0.00	['aikidoka']
aikoniczny	0.00	['aikoniczny']
ailant	0.00	['ailant']
aintelektualizm	0.00	['aintelektualizm']
aintelektualny	0.00	['aintelektualny']
aisis	0.00	['aisis']
ajencyjny	0.00	['ajencyjny']
ajentka	0.00	['ajentka']
ajer	0.00	['ajer']
ajerowy	0.00	['ajerowy']
ajerówka	0.00	['ajerówka']
ajguński	0.00	['ajguński']
ajkowanie	0.00	['ajkowanie']
ajmak	0.00	['ajmak']
ajmarski	0.00	['ajmarski']
ajnoska	0.00	['ajnoska']
ajnoski	0.00	['ajnoski']
ajnuski	0.00	['ajnuski']
ajoen	0.00	['ajoen']
ajran	0.00	['ajran']
ajurwedyczny	0.00	['ajurwedyczny']
ajurwedyjski	0.00	['ajurwedyjski']
ajuści	0.00	['ajuści']
ajwar	0.00	['ajwar']
akademickość	0.00	['akademickość']
akademiczka	0.00	['akademiczka']
akademiczny	0.00	['akademiczny']
akademikowy	0.00	['akademikowy']
akademio	0.00	['akademio']
akademiowy	0.00	['akademiowy']
akademizacja	0.00	['akademizacja']
akademizowanie	0.00	['akademizowanie']
akademizować	0.00	['akademizować']
akadzki	0.00	['akadzki']
akalkulia	0.00	['akalkulia']
akanie	0.00	['akanie']
akantocyt	0.00	['akantocyt']
akantowaty	0.00	['akantowaty']
akantowy	0.00	['akantowy']
akantusowaty	0.00	['akantusowaty']
akantyt	0.00	['akantyt']
akap	0.00	['akap']
akapicik	0.00	['akapicik']
akapitowy	0.00	['akapitowy']
akarycyd	0.00	['akarycyd']
akataleksa	0.00	['akataleksa']
akatalektyczny	0.00	['akatalektyczny']
akatolicki	0.00	['akatolicki']
akatolik	0.00	['akatolik']
akatystowy	0.00	['akatystowy']
akaustobiolit	0.00	['akaustobiolit']
akceleracyjny	0.00	['akceleracyjny']
akcelerograf	0.00	['akcelerograf']
akcencik	0.00	['akcencik']
akcentacja	0.00	['akcentacja']
akcentacyjny	0.00	['akcentacyjny']
akcentolog	0.00	['akcentolog']
akcentologia	0.00	['akcentologia']
akcentologiczny	0.00	['akcentologiczny']
akcentowy	0.00	['akcentowy']
akcentuacja	0.00	['akcentuacja']
akcentuacyjnie	0.00	['akcentuacyjnie']
akcentuacyjny	0.00	['akcentuacyjny']
akceptacyjny	0.00	['akceptacyjny']
akceptant	0.00	['akceptant']
akceptor	0.00	['akceptor']
akceptowy	0.00	['akceptowy']
akcesoryczny	0.00	['akcesoryczny']
akcesoryjny	0.00	['akcesoryjny']
